Registry,ID,Name,Type,Location,SDGs,Project Start Date,Credits Issued,Credits Retired,Project Website
ACR,ACR192,Green Assets-Brookgreen Gardens Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",05/13/2013,249524,0,""","
ACR,ACR273,Green Diamond Resource Company Klamath East IFM,Forest Carbon,United States,"[6, 13, 15]",10/13/2015,1149657,0,""","
ACR,ACR738,Green Diamond Resource Company Klamath River North IFM,Forest Carbon,United States,"[6, 13, 15]",03/01/2022,0,0,""","
ACR,ACR274,Green Diamond Resource Company Klamath West IFM,Forest Carbon,United States,"[6, 13, 15]",09/29/2014,1031951,0,""","
ACR,ACR1025,Green Diamond Resource Company Longbell IFM,Forest Carbon,United States,"[6, 13, 15]",04/11/2024,0,0,""","
ACR,ACR753,Green Diamond Resource Company Lost Trail IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/10/2021,13490,0,""","
ACR,ACR727,Green Diamond Resource Company Mad River IFM,Forest Carbon,United States,"[6, 13, 15]",03/01/2022,0,0,""","
ACR,ACR1027,Green Diamond Resource Company ORO East IFM,Forest Carbon,United States,"[6, 13, 15]",04/11/2024,0,0,""","
ACR,ACR1026,Green Diamond Resource Company ORO North IFM,Forest Carbon,United States,"[6, 13, 15]",04/11/2024,0,0,""","
ACR,ACR1028,Green Diamond Resource Company ORO South IFM,Forest Carbon,United States,"[6, 13, 15]",04/11/2024,0,0,""","
ACR,ACR938,Green Diamond Resource Company Southwide Afforestation 1,Forest Carbon,United States,"[3, 6, 9, 13, 15]",10/26/2023,0,0,""","
ACR,ACR741,Green Diamond Resource Company Thompson River IFM,Forest Carbon,United States,"[6, 13, 15]",02/10/2021,97929,0,""","
ACR,ACR236,Green Meadow Farm,Livestock Waste Management,United States,"[2, 9, 13]",01/01/2019,19517,0,""","
ACR,ACR1009,Green Valley Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",02/22/2024,0,0,""","
ACR,ACR114,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/01/2008,7792791,3943171,"www.green-trees.com"","
ACR,ACR355,Greenwood Dairy Anaerobic Digester,Livestock Waste Management,United States,"[2, 9, 13]",01/01/2016,61150,0,""","
ACR,ACR757,Gulf Coastal Plain IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",08/01/2021,0,0,"deltalandland-services.com"","
ACR,ACR182,Hanes Ranch Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15]",03/04/2012,171915,0,""","
ACR,ACR845,Harrison County Flare I,Coal Mine Methane,United States,"[9, 13]",07/02/2022,68393,0,""","
ACR,ACR899,Harrison County Flare II,Coal Mine Methane,United States,"[9, 13]",12/30/2022,52625,0,""","
ACR,ACR911,Harrison County Flare III,Coal Mine Methane,United States,"[9, 13]",01/05/2023,23653,0,""","
ACR,ACR890,Heartland Methane Abatement and Land Restoration  Packard & Kottke Ranch Project,Industrial Process Emissions,United States,"[3, 9, 12, 13, 15]",06/06/2023,80782,46183,"https://rebellionenergy.com/"","
ACR,ACR966,Heartland Methane Abatement and Land Restoration Project 2,Industrial Process Emissions,United States,"[3, 9, 12, 13, 15]",09/09/2023,0,0,"https://rebellionenergy.com/"","
ACR,ACR1023,Heartland Methane Abatement and Land Restoration Project 3,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13, 15]",01/26/2024,0,0,"https://rebellionenergy.com/"","
ACR,ACR1072,Heartland Methane Abatement and Land Restoration Project 4,Industrial Process Emissions,United States,"[3, 6, 9, 11, 12, 13, 15]",09/01/2024,0,0,"https://rebellionenergy.com/"","
ACR,ACR675,Heilwood Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13]",10/20/2020,196904,0,""","
ACR,ACR365,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA (HFO-1233zd(E)) 2014 and 2015,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",08/01/2014,5967,5967,""","
ACR,ACR366,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA (HFO-1233zd(E)) 2015,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2015,28770,28770,""","
ACR,ACR491,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2016,Industrial Process Emissions,Undefined Location,"[3, 6, 9, 12, 13]",01/01/2016,25094,24819,""","
ACR,ACR514,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2016b,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2016,55566,55566,"Honeywell"","
ACR,ACR501,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2017,Industrial Process Emissions,Undefined Location,"[3, 6, 9, 12, 13]",01/01/2017,22304,22304,""","
ACR,ACR515,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2017b,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2017,121764,111307,"Honeywell"","
ACR,ACR502,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2018,Industrial Process Emissions,Undefined Location,"[3, 6, 9, 12, 13]",01/01/2018,26208,26208,""","
ACR,ACR516,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2018b,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2018,130336,70194,""","
ACR,ACR394,Hiawatha Club Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/01/2016,51395,30672,""","
ACR,ACR313,High Island Dairy,Livestock Waste Management,United States,"[2, 9, 13]",05/01/2014,156388,19105,""","
ACR,ACR883,HMMC1,Coal Mine Methane,United States,"[9, 13]",04/20/2023,20928,0,""","
ACR,ACR709,Hodag Forest Project (HFP),Forest Carbon,United States,"[3, 6, 9, 13, 15]",12/14/2021,0,0,""","
ACR,ACR259,Homestead Green Energy,Livestock Waste Management,United States,"[2, 9, 13]",08/12/2014,76781,0,""","
ACR,ACR958,Hood River County Tree Farm,Forest Carbon,United States,"[3, 6, 9, 13, 15]",10/26/2023,0,0,""","
ACR,ACR963,HRC Oak Meadows IFM,Forest Carbon,United States,"[6, 13, 15]",02/14/2024,0,0,""","
ACR,ACR818,HT HFC Reclamation Project Champaign 2021,Industrial Process Emissions,United States,"[3, 9, 12, 13]",02/05/2021,1259253,130951,"www.hudsontech.com"","
ACR,ACR847,HT HFC Reclamation Project Champaign 2022,Industrial Process Emissions,United States,"[3, 9, 12, 13]",02/07/2022,1038402,40000,"www.hudsontech.com"","
ACR,ACR945,HT HFC Reclamation Project Champaign 2022-2,Industrial Process Emissions,United States,"[3, 9, 12, 13]",05/26/2022,205798,0,"www.hudsontech.com"","
ACR,ACR992,HT HFC Reclamation Project Champaign 2023,Industrial Process Emissions,United States,"[3, 9, 12, 13]",01/03/2023,1198824,0,"www.hudsontech.com"","
ACR,ACR819,HT HFC Reclamation Project Georgia 2021,Industrial Process Emissions,United States,"[3, 9, 12, 13]",02/05/2021,292094,3225,"www.hudsontech.com"","
ACR,ACR805,HT HFC Reclamation Project Ontario 2021,Industrial Process Emissions,United States,"[3, 9, 12, 13]",02/05/2021,178538,0,"www.hudsontech.com"","
ACR,ACR846,HT HFC Reclamation Project Ontario 2022,Industrial Process Emissions,United States,"[3, 9, 12, 13]",03/07/2022,151019,0,"www.hudsontech.com"","
ACR,ACR993,HT HFC Reclamation Project Ontario 2023,Industrial Process Emissions,United States,"[3, 9, 12, 13]",01/12/2023,144031,0,"www.hudsontech.com"","
ACR,ACR544,Hubbard Creek Coal Gas Incineration Project,Coal Mine Methane,United States,"[9, 13]",08/12/2019,219621,0,"none"","
ACR,ACR432,Hudson Tech 2018-1,Ozone Depleting Substances,United States,"[9, 12, 13]",11/08/2018,21967,0,""","
ACR,ACR445,Hudson Tech 2019-1,Ozone Depleting Substances,United States,"[9, 12, 13]",02/13/2019,54157,0,""","
ACR,ACR469,Hudson Tech 2019-2,Ozone Depleting Substances,United States,"[9, 12, 13]",03/07/2019,44551,0,""","
ACR,ACR510,Hudson Tech 2019-6,Ozone Depleting Substances,United States,"[9, 12, 13]",09/11/2019,70400,0,""","
ACR,ACR523,Hudson Tech 2019-7,Ozone Depleting Substances,United States,"[9, 12, 13]",11/21/2019,118763,0,""","
ACR,ACR535,Hudson Tech 2020-1,Ozone Depleting Substances,United States,"[9, 12, 13]",01/14/2020,89632,0,""","
ACR,ACR538,Hudson Tech 2020-2,Ozone Depleting Substances,United States,"[9, 12, 13]",03/13/2020,58481,0,""","
ACR,ACR550,Hudson Tech 2020-3,Ozone Depleting Substances,United States,"[9, 12, 13]",06/12/2020,59364,0,"www.hudsontech.com"","
ACR,ACR582,Hudson Tech 2020-4,Ozone Depleting Substances,United States,"[9, 12, 13]",09/18/2020,56334,0,"www.hudsontech.com"","
ACR,ACR619,Hudson Tech 2021-1,Ozone Depleting Substances,United States,"[9, 12, 13]",01/12/2021,163910,0,"www.hudsontech.com"","
ACR,ACR649,Hudson Tech 2021-2,Ozone Depleting Substances,United States,"[9, 12, 13]",06/14/2021,85100,0,"www.hudsontech.com"","
ACR,ACR692,Hudson Tech 2021-3,Ozone Depleting Substances,United States,"[9, 12, 13]",10/14/2021,58191,0,"www.hudsontech.com"","
ACR,ACR755,Hudson Tech 2022-1,Ozone Depleting Substances,United States,"[9, 12, 13]",04/22/2022,76661,0,"www.hudsontech.com"","
ACR,ACR810,Hudson Tech 2022-2,Ozone Depleting Substances,United States,"[9, 12, 13]",09/19/2022,52817,0,"www.hudsontech.com"","
ACR,ACR877,Hudson Tech 2023-1,Ozone Depleting Substances,United States,"[9, 12, 13]",03/09/2023,71350,0,"www.hudsontech.com"","
ACR,ACR921,Hudson Tech 2023-2,Ozone Depleting Substances,United States,"[9, 12, 13]",07/17/2023,41444,0,"www.hudsontech.com"","
ACR,ACR947,Hudson Tech 2023-3,Ozone Depleting Substances,United States,"[9, 12, 13]",10/12/2023,29969,0,"www.hudsontech.com"","
ACR,ACR1020,Hudson Tech 2024-1,Ozone Depleting Substances,United States,"[9, 12, 13]",03/11/2024,83176,0,"www.hudsontech.com"","
ACR,ACR1076,Hudson Tech 2024-2,Ozone Depleting Substances,United States,"[9, 12, 13]",07/09/2024,0,0,"www.hudsontech.com"","
ACR,ACR557,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,United States,"[3, 9, 12, 13]",01/02/2019,269803,165159,"www.hudsontech.com"","
ACR,ACR648,Hudson Technologies HFC Reclamation Project 2020 - Georgia,Industrial Process Emissions,United States,"[3, 9, 12, 13]",02/12/2020,688636,143207,"www.hudsontech.com"","
ACR,ACR629,Hudson Technologies HFC Reclamation Project Champaign 2020,Industrial Process Emissions,United States,"[3, 9, 12, 13]",02/12/2020,903568,175484,"www.hudsontech.com"","
ACR,ACR631,Hudson Technologies HFC Reclamation Project Ontario 2020,Industrial Process Emissions,United States,"[3, 9, 12, 13]",01/20/2020,156893,3274,"www.hudsontech.com"","
ACR,ACR210,Huron Mountain Club Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15]",04/21/2016,1507676,0,""","
ACR,ACR782,ILTF/NICC & Blackfeet Nation Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",11/16/2020,485415,0,""","
ACR,ACR716,ILTF/NICC & Mississippi Band of Choctaw Indians Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",12/03/2020,208891,21485,""","
ACR,ACR637,ILTF/NICC & SIG  Keweenaw Bay Indian Community Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/13/2019,570662,104724,""","
ACR,ACR634,ILTF/NICC & SIG Fond Du Lac Band Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/09/2019,313927,75156,""","
ACR,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,Transport / Fleet Efficiency,United States,"[9, 11, 13]",01/01/2008,267128,229444,""","
ACR,ACR204,Improvements in Vehicle Efficiency for Marten Transport,Transport / Fleet Efficiency,United States,"[9, 11, 13]",01/01/2008,207509,186757,"none"","
ACR,ACR103,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,United States,[],01/01/2003,44202,28636,""","
ACR,ACR162,International Paper,Energy Efficiency,United States,[],01/01/2003,439035,2168,""","
ACR,ACR349,Kettle Butte Digester,Livestock Waste Management,United States,"[2, 9, 13]",01/07/2016,103049,0,""","
ACR,ACR721,Kibby Skinner IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/01/2022,40711,31754,""","
ACR,ACR931,Kielty Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",02/08/2023,0,0,"none"","
ACR,ACR509,Kite Hammock IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/09/2017,275163,16434,"www.sfiprogram.org"","
ACR,ACR1019,LandYield Northeast Family Forest IFM Project 1,Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/01/2024,0,0,"https://landyield.com/"","
ACR,ACR923,Loess Hills Regional Sanitary Landfill,Landfill Gas Capture & Combustion,United States,"[3, 7, 8, 9, 11, 12, 13]",04/01/2021,228572,0,"https://www.iawaste.com/"","
ACR,ACR378,Lord Ellis Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",09/16/2016,391439,0,""","
ACR,ACR483,Lower Green Swamp Preserve,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/01/2018,174278,34662,""","
ACR,ACR115,Lower Mississippi Valley Reforestation,Forest Carbon,United States,"[6, 13, 15]",04/08/2002,14934,0,""","
ACR,ACR771,Lowry Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13]",11/11/2021,108948,0,""","
ACR,ACR897,Maine St. John River Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",03/17/2023,0,0,""","
ACR,ACR392,Majestic Crossing Dairy Digester,Livestock Waste Management,United States,"[2, 9, 13]",10/01/2017,0,0,""","
ACR,ACR165,Malhas Menegotti Industria Textil Fuel Switch,Fuel Switching,Undefined Location,"[7, 9, 13]",09/01/2006,253991,231891,""","
ACR,ACR611,Marion County Flare I,Coal Mine Methane,United States,"[9, 13]",10/18/2020,95698,0,""","
ACR,ACR778,Marion County Flare II,Coal Mine Methane,United States,"[9, 13]",02/02/2022,115823,0,""","
ACR,ACR493,Marshall County Flare I,Coal Mine Methane,United States,"[9, 13]",06/05/2019,350939,0,""","
ACR,ACR609,Marshall County Flare II,Coal Mine Methane,United States,"[9, 13]",02/26/2020,225648,0,""","
ACR,ACR610,Marshall County Flare III,Coal Mine Methane,United States,"[9, 13]",07/27/2020,79342,0,""","
ACR,ACR752,Marshall County Flare IV,Coal Mine Methane,United States,"[9, 13]",10/28/2021,73959,0,""","
ACR,ACR820,Marshall County Flare V,Coal Mine Methane,United States,"[9, 13]",03/14/2022,26898,0,""","
ACR,ACR1011,Marshall County Flare VI,Coal Mine Methane,United States,"[9, 13]",03/24/2023,0,0,""","
ACR,ACR226,Marshall County VAM Abatement Project,Coal Mine Methane,United States,"[9, 13]",11/01/2013,1660307,0,""","
ACR,ACR117,Merit Energy Geo-Seq,Carbon Capture & Storage (CCS),United States,[],01/01/2000,7308664,3481959,""","
ACR,ACR546,Middle Fork Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",09/04/2019,54284,0,""","
ACR,ACR189,Miller Forest,Forest Carbon,United States,"[6, 13, 15]",04/19/2012,329552,0,""","
ACR,ACR560,Mine 84 Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",04/22/2020,410590,0,""","
ACR,ACR873,Mississippi River Islands Forest Conservation Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/14/2022,158548,190,""","
ACR,ACR118,Monell Geo-Seq,Carbon Capture & Storage (CCS),United States,[],08/01/2003,1748409,0,""","
ACR,ACR177,Monjolinho Energética S/A Hydropower Plant Project (Alzir dos Santos Antunes),Renewable Energy,Undefined Location,"[7, 11, 13]",09/03/2009,673609,41066,""","
ACR,ACR1059,Moore Mill Family Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/01/2024,0,0,""","
ACR,ACR191,"MS Renovaveis Wind Power Complex: Mar e Terra, Areia Branca, Embuaca and  Icaraí",Renewable Energy,Undefined Location,"[7, 11, 13]",06/29/2013,610193,14000,"https://www.aesbrasil.com.br"","
ACR,ACR1063,NativState - Bottomland Forests of the Louisiana Mississippi River Delta (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/30/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR848,NativState - Bottomland Forests of the Louisiana Plains (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",07/14/2022,0,0,"www.nativstate.com/project-acr-848/"","
ACR,ACR1074,NativState - Bottomland Forests of the Lower Mississippi Valley (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",12/06/2023,0,0,""","
ACR,ACR954,NativState - Bottomland Forests of the Mississippi Alluvial Plain (PDA),Forest Carbon,United States,"[3, 6, 8, 9, 13, 14, 15]",04/04/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR1015,NativState - Bottomland Forests of the Mississippi Backswamps and Holocene Meander Belts (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",08/16/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR802,NativState - Bottomland Forests of the Mississippi Delta & Coastal Plains (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",04/19/2022,0,0,"www.nativstate.com/project-acr-802/"","
ACR,ACR913,NativState - Bottomland Forests of the Mississippi Delta and Piedmont (PDA),Forest Carbon,United States,"[3, 6, 8, 9, 13, 15]",11/07/2022,0,0,"www.nativstate.com/project-acr-913/"","
ACR,ACR914,NativState - Bottomland Forests of the South-Central Plains (PDA),Forest Carbon,United States,"[3, 6, 8, 9, 13, 15]",01/30/2023,0,0,"www.nativstate.com/bottomland-forests-of-the-south-central-plains-acr-914/"","
ACR,ACR1030,NativState - Mississippi Delta Mixed Forests (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",08/08/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR1073,NativState - Mixed and Broadleaf Forests of the Central Interior (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/30/2024,0,0,""","
ACR,ACR955,NativState - Mixed Broadleaf Forests of the Ozark Central Hills and Plateau (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",04/18/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR912,NativState - Mixed Broadleaf Forests of the Ozark Highlands (PDA),Forest Carbon,United States,"[3, 6, 8, 9, 13, 15]",09/12/2022,0,0,"www.nativstate.com/project-acr-912/"","
ACR,ACR956,NativState - Mixed Broadleaf Forests of the Western Tennessee Plains to the Highland Rim (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/23/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR801,NativState - Mixed Upland Forests of the Ozarks & Ouachita Mountains (PDA),Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/21/2022,0,0,"www.nativstate.com/project-acr-801/"","
ACR,ACR783,NativState  S&J Taylor Forest Carbon Improved Forest Management Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/08/2022,729149,30904,"www.nativstate.com/project-acr-783/"","
ACR,ACR1016,Neeley Forestry Services - Sustainable Forests of South-Central Arkansas,Forest Carbon,United States,"[3, 6, 9, 13, 15]",04/28/2023,0,0,"www.nativstate.com/projects/"","
ACR,ACR578,New Era Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",07/22/2019,240965,0,""","
ACR,ACR669,New Future Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",05/11/2021,112158,0,""","
ACR,ACR167,Nitrogen Oxide Abatement at the DuPont Sabine River Works Adipic Acid Facility,Industrial Process Emissions,United States,[],01/01/1998,125000,0,""","
ACR,ACR171,Nitrous Oxide Reduction in Corn,Agricultural Land Management,United States,"[2, 6, 13]",04/21/2011,2,2,""","
ACR,ACR593,NMMC1,Coal Mine Methane,United States,"[9, 13]",10/08/2019,46747,0,"www.eccintl.com"","
ACR,ACR119,North Country LFG,Landfill Gas Capture & Combustion,United States,[],01/01/1998,1592397,362722,""","
ACR,ACR722,North Florida Land Trust Forest Conservation,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/27/2020,0,0,""","
ACR,ACR745,Northern Cheyenne Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",08/16/2022,0,0,""","
ACR,ACR879,Northwest Arkansas IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",03/28/2023,0,0,""","
ACR,ACR781,Nuveen Upper Piedmont Conservation Area,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/19/2022,387266,0,"https://www.nuveen.com/global/about-us/our-people/investment-specialists/natural-capital"","
ACR,ACR694,Oaktown Fuel 1 Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13]",06/28/2021,39135,0,""","
ACR,ACR695,Oaktown Fuel 2 Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13]",04/09/2021,41281,0,""","
ACR,ACR812,OMMC1,Coal Mine Methane,United States,"[3, 8, 9, 12, 13]",02/28/2022,5016,0,""","
ACR,ACR542,Orient 6 Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",09/16/2019,69492,0,""","
ACR,ACR508,Otter Creek IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/09/2017,195292,42696,"www.sfiprogram.org"","
ACR,ACR572,Pattiki 2 Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",03/20/2020,112010,0,""","
ACR,ACR842,Perennial CMM CMB10-4 Flare Project,Coal Mine Methane,United States,"[9, 13]",01/27/2023,72468,0,"WWW.PERENNIALCMM.COM"","
ACR,ACR906,Perennial CMM CMB3-5 Flare Project,Coal Mine Methane,United States,"[9, 13]",07/05/2023,0,0,"www.perennialcmm.com"","
ACR,ACR731,Perennial CMM CMB7-1 Flare Project,Coal Mine Methane,United States,"[9, 13]",01/19/2022,122511,0,"www.Perennialcmm.com"","
ACR,ACR972,Perennial CMM CMB8-6 Flare Project,Coal Mine Methane,United States,"[9, 13]",01/08/2024,0,0,"www.perennialcmm.com"","
ACR,ACR811,Perennial CMM Emerald Mine AMM Flare Project,Coal Mine Methane,United States,"[9, 13]",09/15/2022,134887,0,"www.Perennialcmm.com"","
ACR,ACR850,Perennial CMM HRS Dent's Run Flare Project,Coal Mine Methane,United States,"[9, 13]",03/02/2023,116527,0,"www.perennialcmm.com"","
ACR,ACR470,PERENNIAL CN9-1 AMM FLARE PROJECT,Coal Mine Methane,United States,"[9, 13]",03/01/2019,65456,0,""","
ACR,ACR548,Perennial CN9-2 AMM FLARE PROJECT,Coal Mine Methane,United States,"[9, 13]",05/01/2020,0,0,""","
ACR,ACR400,Perennial OSG-1 AMM Flare Project,Coal Mine Methane,United States,"[9, 13]",01/15/2018,0,0,""","
ACR,ACR402,Perennial PRS-1 AMM Flare Project,Coal Mine Methane,United States,"[9, 13]",01/15/2018,0,0,""","
ACR,ACR934,PermCap Louisiana Methane Abatement Project 001,Industrial Process Emissions,United States,"[9, 12, 13]",12/22/2023,0,0,"www.permcap-ghg.com"","
ACR,ACR120,Petrosource Geo-Seq,Carbon Capture & Storage (CCS),United States,[],08/01/1998,2181419,2142066,""","
ACR,ACR121,Pike's Peak Geo-Seq,Carbon Capture & Storage (CCS),United States,[],10/01/2004,2866515,2079382,""","
ACR,ACR540,Pinnacle Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13]",05/13/2020,15657,0,""","
ACR,ACR580,Pleasant Hill Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",01/23/2020,7471,0,""","
ACR,ACR650,PMR #3,Coal Mine Methane,United States,"[9, 13]",07/29/2021,80196,0,""","
ACR,ACR917,PMR VT2,Coal Mine Methane,United States,"[9, 13]",12/14/2023,0,0,""","
ACR,ACR1061,Pocosin Ecological Reserve I,Wetland Restoration,United States,"[3, 6, 9, 13, 15]",03/15/2025,0,0,""","
ACR,ACR430,Pocosin Lakes National Wildlife Refuge Clayton Blocks Pocosin Restoration,Wetland Restoration,United States,"[3, 6, 9, 13, 15]",07/11/2016,0,0,""","
ACR,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,United States,"[3, 6, 13, 15]",01/01/2010,166197,153684,""","
ACR,ACR539,Puget Sound Energy Baker-White River Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/26/2020,334269,0,"PSE"","
ACR,ACR1055,Quillayute IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/01/2022,0,0,""","
ACR,ACR991,Raleigh County Landfill - New River Gas Well Expansion Project,Landfill Gas Capture & Combustion,United States,"[3, 7, 8, 9, 11, 12, 13]",09/14/2020,0,0,"www.coxconserves.com"","
ACR,ACR885,Razorback IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/01/2023,0,0,""","
ACR,ACR382,Re-Refining of Used Transformer Oil,Industrial Process Emissions,United States,"[9, 13]",08/12/2013,175093,100662,"http://www.emiofkc.com/"","
ACR,ACR928,Reclamation Technologies: HFC Reclamation Project 1,Industrial Process Emissions,United States,"[3, 9, 12, 13]",07/12/2022,1974,0,"https://www.reclamationtech.com/"","
ACR,ACR702,Refrigerant Management Canada Ozone Depleting Substance Destruction Project,Ozone Depleting Substances,Undefined Location,"[3, 6, 9, 12, 13, 14, 15]",06/05/2020,30331,0,""","
ACR,ACR772,Refrigerant Management Canada Ozone Depleting Substance Destruction Project - 2019,Ozone Depleting Substances,Undefined Location,"[3, 9, 12, 13, 14, 15]",04/25/2019,110016,40300,""","
ACR,ACR969,Refrigerant Management Canada Ozone Depleting Substance Destruction Project - 2021,Ozone Depleting Substances,United States,"[3, 9, 12, 13, 14, 15]",04/21/2021,0,0,""","
ACR,ACR970,Refrigerant Management Canada Ozone Depleting Substance Destruction Project - 2021(B),Ozone Depleting Substances,Undefined Location,"[3, 9, 12, 13, 14, 15]",04/21/2021,0,0,""","
ACR,ACR1068,Refrigerant Management Canada Ozone Depleting Substance Destruction Project - 2022,Ozone Depleting Substances,United States,"[3, 9, 12, 13, 14, 15]",05/01/2022,0,0,""","
ACR,ACR1069,Refrigerant Management Canada Ozone Depleting Substance Destruction Project - 2023,Ozone Depleting Substances,United States,"[3, 9, 12, 13, 14, 15]",05/01/2023,0,0,""","
ACR,ACR916,Refrigerants Inc HFC Reclaim 2022,Industrial Process Emissions,United States,"[3, 9, 12, 13]",01/01/2022,0,0,"https://www.refrigerantsinc.com/"","
ACR,ACR808,Rend Lake Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",03/25/2022,112376,0,""","
ACR,ACR261,Replacement of SF6 as a Cover Gas at US Magnesium,Industrial Process Emissions,United States,"[9, 13]",03/18/2013,152040,0,""","
ACR,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,Wetland Restoration,United States,"[3, 6, 9, 13, 15]",06/01/2010,59552,0,"na"","
ACR,ACR777,RHI HFC Reclaim 2021,Industrial Process Emissions,United States,"[3, 9, 12, 13]",01/19/2021,51793,2415,""","
