Registry,ID,Name,Type,Location,SDGs,Project Start Date,Credits Issued,Credits Retired,Project Website
MRK,MRK104000000027451,Deskry,Mixed mainly thin and clearfell,Scotland,[],,15556,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027451
MRK,MRK104000000027472,Loubcroy,Mixed mainly thin and clearfell,Scotland,[],,55564,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027472
MRK,MRK104000000027351,Wollrig,Mixed mainly thin and clearfell,Scotland,[],,3793,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027351
MRK,MRK104000000027112,Bandirran,Mixed mainly thin and clearfell,Scotland,[],,3220,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027112
MRK,MRK104000000028529,Dere Street,Mixed mainly thin and clearfell,Scotland,[],,7692,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028529
MRK,MRK104000000028174,Trinity Gask,Mixed mainly thin and clearfell,Scotland,[],,3369,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028174
MRK,MRK104000000026933,Brawliemuir,Mixed mainly thin and clearfell,Scotland,[],,1626,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026933
MRK,MRK104000000026248,Froghall Trust,Mixed mainly no thin or clearfell,Wales,[],,11047,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026248
MRK,MRK103000000017167,2020 HW Carbon Group (Penygaer),Thin only,Wales,[],,5813,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017167
MRK,MRK104000000026202,Penllynin,No thinning or clearfell,Wales,[],,1162,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026202
MRK,MRK104000000013495,Ballygowan,Mixed mainly thinning,Scotland,[],,49391,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000013495
MRK,MRK104000000015890,Crindle Wood,Continuous cover system,England,[],,1853,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000015890
MRK,MRK104000000027138,Tansy Hill,Mixed mainly clearfell,Scotland,[],,17582,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027138
MRK,MRK104000000014894,Rig of Airie,Mixed mainly thin and clearfell,Scotland,[],,36576,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000014894
MRK,MRK104000000026276,Tillyrie,Mixed mainly clearfell,Scotland,[],,27014,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026276
MRK,MRK104000000027137,Glendivan,Mixed mainly thin and clearfell,Scotland,[],,29068,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027137
MRK,MRK103000000000751,James Lonsdale Group (G0007) (Joanna's Wood),No thinning or clearfell,Wales,[],,53094,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000000751
MRK,MRK104000000027897,Poppy's Wood,No thinning or clearfell,England,[],,12300,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027897
MRK,MRK103000000005746,James Lonsdale Group 3 (Henry wood),No thinning or clearfell,Wales,[],,22636,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000005746
MRK,MRK103000000004846,Lonsdale Group 2 (Barbara's wood),No thinning or clearfell,England,[],,9317,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000004846
MRK,MRK103000000017149,Lonsdale Group 18/19 (Carols Wood),No thinning or clearfell,England,[],,21656,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017149
MRK,MRK103000000017157,lonsdale group 20-21 (Sarah’s wood),No thinning or clearfell,England,[],,15796,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017157
MRK,MRK104000000027895,mays wood,No thinning or clearfell,England,[],,8486,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027895
MRK,MRK104000000026374,Helen's wood,No thinning or clearfell,England,[],,11753,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026374
MRK,MRK104000000014115,Emilies wood,No thinning or clearfell,England,[],,400,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000014115
MRK,MRK103000000017154,lonsdale group 19/20 (Jack's wood),No thinning or clearfell,England,[],,25019,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017154
MRK,MRK104000000027020,Balnacoil New Woodlands,Mixed mainly clearfell,Scotland,[],,32386,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027020
MRK,MRK103000000017258,Selcoth Forestry (Selcoth Crofthead),Mixed mainly continuous cover system,Scotland,[],,42926,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017258
MRK,MRK104000000028618,Steinstane & Sailfoot Burn,Mixed mainly continuous cover system,Scotland,[],,21274,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028618
MRK,MRK104000000026918,Creag an Fhithich,No thinning or clearfell,Scotland,[],,9084,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026918
MRK,MRK104000000027118,Clebrig,No thinning or clearfell,Scotland,[],,43344,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027118
MRK,MRK104000000027968,Corriegarth,No thinning or clearfell,Scotland,[],,16075,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027968
MRK,MRK104000000026800,Munerigie,No thinning or clearfell,Scotland,[],,6860,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026800
MRK,MRK104000000026821,Suisgill,No thinning or clearfell,Scotland,[],,12842,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026821
MRK,MRK103000000004095,Khasi Hills Community REDD+ Project: Restoring and Conserving Meghalaya's Hill ForestsThrough Community Action,REDD,India,[],,438607,396720,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000004095
MRK,MRK104000000027027,Kinneston,Mixed mainly no thin or clearfell,Scotland,[],,5942,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027027
MRK,MRK104000000026700,Kilrie Farm,Mixed mainly no thin or clearfell,Scotland,[],,26277,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026700
MRK,MRK104000000028539,Tressady Phase 1,Peatland Restoration,Scotland,[],,13525,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028539
MRK,MRK104000000028502,Garynahine Phase 1,Peatland Restoration,Scotland,[],,28143,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028502
MRK,MRK104000000028290,Kinlochdamph Phase 1,Peatland Restoration,Scotland,[],,7958,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028290
MRK,MRK104000000028450,Gannochy Phase 1,Peatland Restoration,Scotland,[],,11101,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028450
MRK,MRK104000000028385,Bighouse Phase 1,Peatland Restoration,Scotland,[],,29394,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028385
MRK,MRK104000000028841,Bighouse Phase 2,Peatland Restoration,Scotland,[],,21960,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028841
MRK,MRK104000000016105,Lochgair,No thinning or clearfell,Scotland,[],,14954,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000016105
MRK,MRK104000000011558,Loru Forest Project,Reduced emissions from deforestation & degradation,Vanuatu,[],,29114,15561,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000011558
MRK,MRK103000000017277,Lude and Invergarry Farms Group 1 (Glen Quoich),No thinning or clearfell,Scotland,[],,45715,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017277
MRK,MRK103000000017306,MSFLM Verification Group 1 (Pyatshaw NWC 1),Mixed mainly thinning,Scotland,[],,24079,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017306
MRK,MRK103000000017195,MSFLM Group 3 (Conhess NWC),Mixed mainly thin and clearfell,Scotland,[],,8970,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017195
MRK,MRK103000000017260,MSFLM Group4 (Bowerhouse & Pilmuir NWC),Mixed mainly thinning,Scotland,[],,2791,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017260
MRK,MRK103000000000749,Wiles Wood,Mixed mainly no thin or clearfell,England,[],,43824,11,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000000749
MRK,MRK103000000004455,Shocott Spring Community Woodland,Thin only,England,[],,91,65,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000004455
MRK,MRK103000000004597,Ackron Native Woodland,No thinning or clearfell,Scotland,[],,33888,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000004597
MRK,MRK103000000004596,Ackron Mixed Woodland,Mixed mainly continuous cover system,Scotland,[],,25140,3113,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000004596
MRK,MRK104000000011993,"Pasture Conservation and Climate Action , Mongolia",Agriculture land management,Mongolia,[],,163163,38909,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000011993
MRK,MRK104000000028521,Mar Lodge Peatland Restoration 2022,Peatland Restoration,Scotland,[],,18009,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028521
MRK,MRK103000000004446,Zetland Estate (Zetland Estate WCC areas),Thin only,England,[],,17096,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000004446
MRK,MRK104000000026598,Zetland Estate Cpt 43 Silver Hill,Thin and clearfell,England,[],,23507,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026598
MRK,MRK103000000004546,Bromborough SmallWood Group (Bromborough Estates Group Total),Continuous cover system,England,[],,2165,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000004546
MRK,MRK103000000004461,Bescaby Diamond Wood,Continuous cover system,England,[],,4006,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000004461
MRK,MRK103000000008077,Blatherwycke Estate,Continuous cover system,England,[],,527,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000008077
MRK,MRK104000000014111,Deenethorpe Estate,Mixed mainly thinning,England,[],,25119,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000014111
MRK,MRK103000000017252,"Bromborough, Brown, Harding (Bromborough P2019)",Thin only,England,[],,4239,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017252
MRK,MRK104000000013208,Rehabilitation and sustainable management by AGED of degraded pastures in the Sahel region of Burkina Faso,Afforestation / Reforestation,Burkina Faso,[],,8396,4886,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000013208
MRK,MRK100000000000006,Half Mile Lane (Half Mile Lane Area 1 - Floodplain & Channel),Temperature,United States,[],,19428,3700,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=100000000000006
MRK,MRK104000000028564,Ghlas-choire Fersit (K) & Coire Cregach (Q),Peatland Restoration,Scotland,[],,58111,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028564
MRK,MRK104000000026941,Corrour,No thinning or clearfell,Scotland,[],,10288,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026941
MRK,MRK100000000001058,Reduction Of Methane Venting From A Gas Transmission Pipeline System,Energy Efficiency,Canada,[],,77559,20573,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000001058
MRK,MRK100000000000702,Katatheon Biomass Boiler,Fuel Switching,Canada,[],,9135,14064,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000000702
MRK,MRK100000000000707,Neucel Specialty Cellulose – Fuel Switch Emission Offset Project,Fuel Switching,Canada,[],,7161,123994,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000000707
MRK,MRK100000000000706,TimberWest Strathcona Ecosystem Conservation Program Project - Transitioned to BCCR,Sequestration,Canada,[],,2600241,848637,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000000706
MRK,MRK103000000003094,The Great Bear (South Central Coast) Forest Carbon Project,Sequestration,Canada,[],,325877,390275,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000003094
MRK,MRK100000000000708,Canfor Fort St. John Fuel Switch - Transitioned to BCCR,Fuel Switching,Canada,[],,57714,127142,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000000708
MRK,MRK100000000000698,Lafarge Richmond Cement Plant Fuel Switch,Fuel Switching,Canada,[],,22874,61161,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000000698
MRK,MRK100000000001092,GHG Reduction Through Increased Use of Blended Cements,Energy Efficiency,Canada,[],,12157,16751,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000001092
MRK,MRK103000000002679,Canfor Chetwynd Sawmill Fuel Switch,Fuel Switching,Canada,[],,29576,25083,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000002679
MRK,MRK100000000001051,Northwood Recovery Boiler #1 Low Odor Upgrade Project,Fuel Switching,Canada,[],,142558,141927,https://mer.markit.com/br-reg/public/project.jsp?project_id=100000000001051
MRK,MRK104000000028414,Delnadamph: Site 1 – The Fèithe,Peatland Restoration,Scotland,[],,39157,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028414
MRK,MRK104000000028435,Lochrosque Estate (Phase 8),Peatland Restoration,Scotland,[],,121938,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028435
MRK,MRK104000000026989,Loch Rosque Estate (Phases 5-7),Peatland Restoration,Scotland,[],,148035,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026989
MRK,MRK104000000026932,Coire Ealt,No thinning or clearfell,Scotland,[],,9223,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026932
MRK,MRK104000000027602,Drumcharry,Mixed mainly thin and clearfell,Scotland,[],,5156,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027602
MRK,MRK104000000027782,Yeomadon,Mixed mainly clearfell,England,[],,4373,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027782
MRK,MRK104000000028063,Glangwesyn,Mixed mainly thin and clearfell,Wales,[],,6065,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028063
MRK,MRK104000000013212,Cwm Fagor 2016-17,Thin only,Wales,[],,7096,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000013212
MRK,MRK104000000027250,Bitterley Hyde Farm,Continuous cover system,England,[],,1068,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027250
MRK,MRK104000000028927,Edder Acres,Mixed mainly thinning,England,[],,26577,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028927
MRK,MRK104000000027051,Maes Mynach,Mixed mainly thin and clearfell,Wales,[],,6833,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027051
MRK,MRK104000000026962,Snowden Close,Mixed mainly thin and clearfell,England,[],,32973,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026962
MRK,MRK104000000027346,Struan Point Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,64620,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027346
MRK,MRK104000000027060,Ruantallain Estate - Rozga's Wood NWC,No thinning or clearfell,Scotland,[],,21242,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027060
MRK,MRK104000000027269,Kildavie New Woodland Creation,Mixed mainly clearfell,Scotland,[],,9239,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027269
MRK,MRK104000000027275,Talatoll New Woodland Creation,Mixed mainly clearfell,Scotland,[],,105029,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027275
MRK,MRK104000000012809,Rehabilitation and sustainable management by REACH Italia of degraded pastures in the Sahel region of Burkina Faso,Afforestation / Reforestation,Burkina Faso,[],,2084,589,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000012809
MRK,MRK104000000029010,Ridge Rottal,Peatland Restoration,Scotland,[],,12386,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000029010
MRK,MRK104000000028155,Ridge Graham 1,Peatland Restoration,England,[],,25782,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028155
MRK,MRK103000000005354,"Forest of Mamlorn, Glenlochay woodland creation",No thinning or clearfell,Scotland,[],,120916,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=103000000005354
MRK,MRK104000000027995,Cerniau,Peatland Restoration,Wales,[],,18943,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027995
MRK,MRK104000000027437,"Blackford Farms Diverse Conifer & Native Broadleaf Woodland (Cmpts 61, 76, 86 & 87)",Mixed mainly thin and clearfell,Scotland,[],,13190,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027437
MRK,MRK104000000027170,Frandy Woodland Creation,Mixed mainly clearfell,Scotland,[],,32307,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027170
MRK,MRK104000000027300,Blairfettie West,Mixed mainly clearfell,Scotland,[],,24463,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027300
MRK,MRK104000000028386,Pitendie Hill NWC,Mixed mainly clearfell,Scotland,[],,2577,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028386
MRK,MRK104000000027823,Corsindae Estate Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,7309,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027823
MRK,MRK104000000027779,Bolfracks Estate Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,11409,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027779
MRK,MRK104000000026745,Meall Gorm,No thinning or clearfell,Scotland,[],,44498,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026745
MRK,MRK104000000026431,Blackford Farms,Mixed mainly thin and clearfell,Scotland,[],,16981,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026431
MRK,MRK104000000027784,Blackford Farms Harperstone Mixed Woodland,Mixed mainly clearfell,Scotland,[],,36580,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027784
MRK,MRK104000000027212,Goodwood 2021,Continuous cover system,England,[],,19412,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027212
MRK,MRK104000000028023,Warden's Wood,No thinning or clearfell,England,[],,2431,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028023
MRK,MRK103000000017248,Munnoch and Loanhead (Loanhead Farm),Mixed mainly thin and clearfell,Scotland,[],,22437,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017248
MRK,MRK104000000028497,Scaliscro Peatland Restoration,Peatland Restoration,Scotland,[],,69025,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028497
MRK,MRK104000000027439,Blackwater Wood,Mixed mainly thinning,Northern Ireland,[],,518,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027439
MRK,MRK104000000027322,Corrieburn,No thinning or clearfell,Scotland,[],,6632,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027322
MRK,MRK104000000028091,Nether Durdie,Thin and clearfell,Scotland,[],,4058,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028091
MRK,MRK104000000027116,Belliston Quarry,Mixed mainly thin and clearfell,Scotland,[],,360,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027116
MRK,MRK104000000027289,Blackthird Farm,Mixed mainly thin and clearfell,Scotland,[],,11365,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027289
MRK,MRK104000000028657,Tulchan of Glen Isla,Peatland Restoration,Scotland,[],,47411,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028657
MRK,MRK104000000027390,Birnie West Woodland Creation,No thinning or clearfell,Scotland,[],,7777,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027390
MRK,MRK104000000027372,Ballykeel Forest,Mixed mainly thin and clearfell,Northern Ireland,[],,1494,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027372
MRK,MRK104000000028341,Pinmore Mains 2,Mixed mainly thin and clearfell,Scotland,[],,14923,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028341
MRK,MRK104000000027247,Auchyle,Mixed mainly thin and clearfell,Scotland,[],,6639,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027247
MRK,MRK104000000028319,Hillhead of Gask Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,5625,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028319
MRK,MRK104000000027079,Garlaff,Mixed mainly clearfell,Scotland,[],,7190,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027079
MRK,MRK104000000027442,Balfour Farm Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,1399,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027442
MRK,MRK104000000028232,Corrennie Hill Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,10839,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028232
MRK,MRK103000000017255,"Auchengilsie, Muirfoot, Roughside & Stoneyhill Group (Stoneyhill)",Mixed mainly clearfell,Scotland,[],,56237,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017255
MRK,MRK104000000027221,Cronan,Mixed mainly thin and clearfell,Scotland,[],,717,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027221
MRK,MRK104000000026921,Ledcharrie NWC,No thinning or clearfell,Scotland,[],,23271,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026921
MRK,MRK104000000026674,Coulags,No thinning or clearfell,Scotland,[],,29003,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026674
MRK,MRK104000000027106,Connelston,Mixed mainly thin and clearfell,Scotland,[],,3204,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027106
MRK,MRK104000000028013,Gowmacmorran,Mixed mainly thin and clearfell,Scotland,[],,14809,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028013
MRK,MRK104000000027911,Chilcarroch Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,1039,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027911
MRK,MRK104000000028448,Kippen and Knowes Low Ground,Mixed mainly thin and clearfell,Scotland,[],,38293,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028448
MRK,MRK104000000026825,Fairgirth,Mixed mainly thin and clearfell,Scotland,[],,4287,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026825
MRK,MRK104000000028156,Castle Lachlan,Mixed mainly clearfell,Scotland,[],,27057,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028156
MRK,MRK104000000026475,Shiel Dykes,Mixed mainly thin and clearfell,England,[],,138467,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026475
MRK,MRK104000000026953,Kirkmabreck,Mixed mainly thin and clearfell,Scotland,[],,25131,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026953
MRK,MRK104000000026963,Otter Woodland Creation,Mixed mainly thinning,Scotland,[],,2368,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026963
MRK,MRK104000000027115,Mairi Brae & Shankston,Mixed mainly thin and clearfell,Scotland,[],,2790,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027115
MRK,MRK104000000028263,Eastend Carmichael Woodland Creation,Mixed mainly thin and clearfell,Scotland,[],,44,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028263
MRK,MRK104000000028387,Torr Wood,Thin and clearfell,Scotland,[],,2782,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028387
MRK,MRK103000000017271,Blackshaw & Darclaboch (Blackshaw Wood 1),Mixed mainly clearfell,Scotland,[],,10843,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017271
MRK,MRK104000000026740,Forter,Mixed mainly thin and clearfell,Scotland,[],,6830,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026740
MRK,MRK104000000028051,Waterside Hill,Mixed mainly thin and clearfell,Scotland,[],,43550,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028051
MRK,MRK104000000026877,The Greens,Mixed mainly thin and clearfell,Scotland,[],,5216,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026877
MRK,MRK104000000028056,Gallowhill Farm,Mixed mainly thin and clearfell,Scotland,[],,166,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028056
MRK,MRK104000000026532,Feoch,Mixed mainly no thin or clearfell,Scotland,[],,6266,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026532
MRK,MRK104000000026497,Malagie,No thinning or clearfell,Scotland,[],,14897,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026497
MRK,MRK104000000027294,Kipps Farm,Mixed mainly thinning,Scotland,[],,2911,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027294
MRK,MRK104000000026742,Hazel Bank,Thin only,Northern Ireland,[],,2864,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026742
MRK,MRK104000000027470,Ladyurd,Mixed mainly thin and clearfell,Scotland,[],,12049,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027470
MRK,MRK104000000027486,Breconside,Mixed mainly thin and clearfell,Scotland,[],,18081,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027486
MRK,MRK104000000027077,Daljedburgh,Mixed mainly clearfell,Scotland,[],,139861,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027077
MRK,MRK104000000026483,Bennan Hill,Mixed mainly thin and clearfell,Scotland,[],,17800,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026483
MRK,MRK104000000028396,Broomfauld and Elly,Mixed mainly thin and clearfell,Scotland,[],,967,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028396
MRK,MRK104000000027297,Rowlands Hall,Thin only,England,[],,6897,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027297
MRK,MRK104000000026271,Hunthill,No thinning or clearfell,Scotland,[],,7298,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026271
MRK,MRK104000000026238,Glenauchie,Mixed mainly clearfell,Scotland,[],,80614,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026238
MRK,MRK104000000014114,Glenferness - Aitnoch Hill,Mixed mainly no thin or clearfell,Scotland,[],,43170,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000014114
MRK,MRK103000000017261,Lochwood Mains and Eastfields (Eastfields),Mixed mainly clearfell,Scotland,[],,10495,0,https://mer.markit.com/br-reg/public/master-project.jsp?project_id=103000000017261
MRK,MRK104000000028229,Corvanaghan Road,Mixed mainly thin and clearfell,Northern Ireland,[],,1354,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028229
MRK,MRK104000000027119,Stenrieshill,Mixed mainly thin and clearfell,Scotland,[],,14146,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027119
MRK,MRK104000000027134,Tayburn,Mixed mainly thin and clearfell,Scotland,[],,15324,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027134
MRK,MRK104000000026960,Glenkerran,Mixed mainly clearfell,Scotland,[],,11149,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000026960
MRK,MRK104000000028115,Fasque Estate Lowland Woodland,Mixed mainly thin and clearfell,Scotland,[],,25327,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028115
MRK,MRK104000000028032,Fasque Upland Woodland,Mixed mainly thin and clearfell,Scotland,[],,40216,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000028032
MRK,MRK104000000027904,Brockloch,Mixed mainly clearfell,Scotland,[],,3918,0,https://mer.markit.com/br-reg/public/project.jsp?project_id=104000000027904
